glyph_hash,font_postscript_name,glyph_name,codepoint
7dc61871f1d19e2e9b11efab2471f45a23db3ec5e9ce82f7e3f3c126b84d3db5,Drutsa-a3,u,117
3b324d79e2929724498034a6f8ce9b40046488352969bae1ba52272dbb4f34bf,Drutsa-a3,D,68
55410da5090a8e323921d9e446b35f24809b0bb461dfa866f8c0d2c7975a9c75,Drutsa-a3,j,106
f50e05e38d9e1d50bed66d20660067a9a3a1ff957de22a653fb4bfab44b53853,Drutsa-a3,P,80
7d9a86f69410fadc9e29b905ccd5f1cf2702b5742d92907fcc213cc05486cb79,Drutsa-a3,braceright,125
449716e2e565a682568a9ab6820d9a61b98c24578a6ebc0c2c9a5eee73ee3c6c,Drutsa-a3,Q,81
bcf8b1c537d3f1217a7d9c29a0946bec269d05acd532a9ae3f48765e391a69ed,Drutsa-a3,h,104
446adbf45af8a7e6eafa09ad4e52cfafc370dbaf25949741bfcfff88e5077c01,Drutsa-a3,M,77
88cbb4bfb873629449e535c83c9f5d2f8e6f937b62afd1d2713877e70ff1d668,Drutsa-a3,slash,47
1c97c84c7e1b590190f01a3b16a505dc6d84aeaf85909a954d032c0bb53e4c93,Drutsa-a3,.notdef,
4b114238d9d280d0c1d3b00dd95bf3561cc8997fe8c8d0cc25dc16a4e72ab9ff,Drutsa-a3,asciitilde,126
f28f22c51ef5dbe88a5e88d071a06ff535503ba33bb538c6c85a615527a43c6b,Drutsa-a3,q,113
7e6591ba1e20f3843966de86f8014ab36b4827a5031cd330fd646334ac4fd684,Drutsa-a3,K,75
5c86bcd35994ae5ecab0f41ad4293f9a0814e7ba5cad7d739876a18b54edb38f,Drutsa-a3,I,73
2206801ac092bb48ffba1dde2bebbfb7ba5f75f6c5298c9607af66c648bc00e6,Drutsa-a3,period,46
e85fc6ffc8288098cc2f3af80ed2b4950dc404eaa26eb8bb4b06c242339922ef,Drutsa-a3,Z,90
37fdfd3c6591ecd87cb7c9f961bb29a2778aca6784b5889bdb26c30d5557c6c8,Drutsa-a3,l,108
ac20ecb0bfb90ad7321c7f3bc0742c83432f322bf9ca8a3f9a5b5800bf197f8d,Drutsa-a3,a,97
16291d81ac2704ef3aa7d7e1890db7767b2d81851dee4de0398cfa117154664f,Drutsa-a3,dollar,36
cba51806421cf3121da0035bdd7fdb74f5876ff2934c703b90085d355f836905,Drutsa-a3,T,84
db88e1a42ca641c621bf6a8dd22aab6bd78b8685f3b2926474717822acd5b9b2,Drutsa-a3,nine,57
f882c6b9197e8aaaffd289bcd08ea4d46d5412b9eb18c3de6c44d9543b4e1353,Drutsa-a3,e,101
137269ed599786e3e78ca74d389e917b3fa126ec8be3039f2d8b073f3e225d7f,Drutsa-a3,d,100
f124e9bb5f9628304e7f08f6f8bf0892ef09cd2aae61463ca75ed7a57617ce1e,Drutsa-a3,w,119
ccd00a08d3394721ab6da04e16d2ce3fac08ae617c9cb200d5043a23c3e2e0dd,Drutsa-a3,N,78
c4b8538222bf6dde791c0ed97e8640109d6c19287371821780b9a29ec06e9db1,Drutsa-a3,nonmarkingreturn,
47a7d19db0c64f7f280abad08cf8e61bd5cd7cef2d6b104f9494f4bec9b05909,Drutsa-a3,C,67
6d78016a10f3ba63fb3e0e5bb9b11632f8d2f9a05156377541c0a9bb4c1f1f06,Drutsa-a3,i,105
0d221337e09aa2096f97dc34008e42fca1ff9efc7890af662f46580d3a6ae729,Drutsa-a3,n,110
ae8dad27c36d3e023b4ae1ab363dada3511fc1de98d672e6297372c8fadc57e1,Drutsa-a3,exclam,33
705515e486489a2b3ed00e177249039ddff80bb5bf72fc77ce8647b12895f1a7,Drutsa-a3,braceleft,123
ae8873b18eba10d2536cc36d65817dd9c04842acae2ee4aaaca80cbee3bbf2ed,Drutsa-a3,two,50
3a6d8938c64cbbdf05bccc289d7ef4c01dfc8f25a654f7d0aca5d0c65007d62e,Drutsa-a3,four,52
50109350317080d81b3dd369b9790cc21987418df6676c02b81cbe20f68486d4,Drutsa-a3,S,83
f1a1e2b67524b84c90b8aff6c759bd366c5df09948abc6e008c8b6f316e0bfc4,Drutsa-e2,W,87
3ebd0ed71bbd58495250ab794cf2a6c4fd3044c2d9c06a02dbb3a1795a0ab349,Drutsa-e2,x,120
d71945e13cd339cd2b9017d77c2a05899fa2ab2e1df955c9b6c2d6048a6f66c9,Drutsa-e2,u,117
fcf0aec8f83857c12b007823875482cb932e9f5cff4c8d763c2a0b0a72796618,Drutsa-e2,i,105
00d0d2ea4e393fbd8042c7a58748e53e172143ee7bb1bd6a21f3b9e3a5a5c5af,Drutsa-e2,K,75
8ce6ea5f86c37ce84c9195d5493b7d1cfad4a6c8581a648a2890409acfc13557,Drutsa-e2,comma,44
93c0482904ce28115bafcab9b634a875952ca265905edf9d7a4d39d124ec6b04,Drutsa-e2,four,52
4bf984380a2fcf90b5dde4af414cdebaa663f2dfc0678b0c186592f335d50d75,Drutsa-e2,N,78
fa4e988d36233039a473c5865b1c8061c745280588fc853c3fb60ce2ed796355,Drutsa-e2,dollar,36
a603e75e40bbdd0687f4c1f65aa5c4a7f7c53e5cf96ce134941852e29155729a,Drutsa-e2,C,67
308e13d24e6a37741bf214798adb0564e0cdf702d9368f6020c830d54dce559d,Drutsa-e2,two,50
945574e7af80ff3ea76e1a6daa53327c02f114d378ecda9fd1b1ad7e3b697e9e,Drutsa-e2,F,70
4a6fdcdccc1c9aafcfe163e155bc51e1bf991c415c29880e3790f19f015443c6,Drutsa-e2,G,71
39d2ec34c221f490fe9bc108c062097540713d4d075c224716e502406493bc27,Drutsa-e2,p,112
58fb16186e3ed639ebd69c893917a0d7505ea2fcef0cb46453a10e469f9eac4b,Drutsa-e2,flex,94
9461e4644b906fbb85d9e86d3403c4f5748f1bee600efe5e8ff606beb7ff5edd,Drutsa-e2,numbersign,35
5f2306589c89dee967114d69961cc94eacfb89b374490a887562d3419e321504,Drutsa-e2,j,106
f82d4e9c9aaa0fa4805c78c0fd9abdd924f71d297d027fba373fe2efc04c24ac,Drutsa-e2,c,99
c38e153329ce62b4cf1d51b3785de36c11772056a4ab4ef8b9d1ec9b7d325b01,Drutsa-e2,exclam,33
ab120677f1cd32ec39116d65b2d1d46728e4bab1c1ee75390d5ccf2652322e03,Drutsa-e2,equal,61
f9dc3e64ec07b3a0926c47128e5fb94d5822d360758f0bb451a8dd2eb7f02a46,Drutsa-e2,period,46
4160169801860d36ca919d04e97fae92af37a3d7b8e733a102e0ea496a066cf7,Drutsa-e2,U,85
04466db971f195f0c30e49ebf45854ac6cd80ce7b85152fb3b52661bfeee4f2d,Drutsa-e2,D,68
61caaa509c07d015d30ae2221a6f479b2c96f4d16ced1be6c2d6ed2399b676c4,Drutsa-e2,n,110
deb7537c860ecd227f3156266fbbd0f8466b3ee7d51c86b40d55b2dfca13293b,Drutsa-e2,colon,58
4558a9b79cd67d93cc7186c2c00c9e797fc08ebd549731a5896538a8b0b2f5c0,Drutsa-e2,asterisk,42
8eba170d29300cae32131a642473f96107a2151c7bb30d071e98706768854a49,Drutsa-e2,question,63
19e9f86248d14bccae581352c728ce94010594b7ae308deb170d0163296bf3a5,Drutsa-e2,A,65
7fd3769ded04574f9171083cb763528ccc0e4c26b7d06bd71b4ad5bee9016ccf,Drutsa-e2,m,109
f289690f207562bd8cd186d995dac5811de51799cfd89fd49a43c72ba2a8bec0,Drutsa-e2,bar,124
b01e63b407a6def283cded4c6f4aa6c97d71130e2ce25b7b131560197d5e5975,Drutsa-e2,less,60
c3acbedbe0d7caba089b7b5ddf13f17f3bd410e14b9981a57a31a8cd4db96ff4,Drutsa-e2,T,84
44f9aadbc260a4ff288c71d8b950f19faec80ea1cbdaf87c3aa15e0c90241b9c,Drutsa-e2,X,88
771c082e495f0fc192e22e65ff08e2699f644b7ec160456aa7bbf42feac1b766,Drutsa-e2,g,103
0e50530f810fc96492b69dd47e1388064fa6e5df34b225686e3149106c1cb6ab,Drutsa-e2,t,116
b29c9529b389a7277ba688bcac9306aceb4f34125633add2d2ef22fd4953e76e,Drutsa-e2,h,104
b3415894b38149a786e96a9d5d767db1c8dda46e2efa030c67ebf746fe000fda,Drutsa-e2,zero,48
12cc6ac78189a970b32af5fcb5b12f9099a00cbcfe8dbe9e8e2b0c2d933cb8ef,Drutsa-e2,at,64
5608821f93263eb6c5a4d7459333275d11a81b214a107a58dde593a12227cb7c,Drutsa-e2,backslash,92
7457f792ece8cc81312a60b6f97e7b38210130e3956e8b0e6448be3d5325d2cc,Drutsa-e2,eight,56
d4d64bea61a294ec37da55c224a44cbd3d48232d9d7b0567c56ab24fa276b7dd,Drutsa-e2,bracketleft,91
e6c2c0754f1672c007ef217f3652e6a9cd2662bd45b9b896d1ea9d6e23a16eec,Drutsa-e2,w,119
c37a7fddb61d546678ca0c24a3df3c02784b561fc2a3b25376e9946376a6fe25,Drutsa-e2,B,66
38e8773a0a1c6b389e7dbca537db0e409b31d1f6f47c857d3c363e0901f020de,Drutsa-e2,braceleft,123
58edb981eecc3169c517a7538f9f6373a54558cf7ce776f2c08111e1b89bdcd1,Drutsa-e2,H,72
5cbf603598cb67b07c211ff5aaef0d2e752ffd7f75dd493ffbae647ebd336a65,Drutsa-e2,six,54
a8ceaed20e7e927842bc7be578c822e28616fd8a4d5ba444cf65dd31e46f5e36,Drutsa-e2,Z,90
65c115c9e1a1c987767ec4f3a9eb66d02a36a9b236f952564954ad9b3f49de13,Drutsa-e2,space,32
65c115c9e1a1c987767ec4f3a9eb66d02a36a9b236f952564954ad9b3f49de13,Drutsa-e2,space,160
59af90c87ccc411e0c5576e9aae3b0c45553e2bc696bf8dd4c654f535f1b4d34,Drutsa-e2,one,49
958e611c30de3a54459b77a0d0291246cff2f45d17dd213cca00c5b98f943abe,Drutsa-e2,z,122
1b16e89c70ba1aae6e62cf9fb99a653d7753990bb9399ffd945cb114c3a63749,Drutsa-e2,k,107
de214540fb8d90fac091232e1dfb4e19f4be920d55b11722a19928653f2d9425,Drutsa-e2,d,100
22a00faf7ca1310effecde8bff7b3e4a9cdfa74c6822f11dfb0db9266f24f58a,Drutsa-e2,braceright,125
822f628aa2b6fef3dae7ff0f503052d7fb53f8b3d15a695c0716d82b81eec760,Drutsa-e2,S,83
668b7e049ad250229d7cbdb0b7cccc3e73a94e2efaa1d0c60dc86f896420413c,Drutsa-e2,R,82
988dbdd6bd219cd3234200592be4ece64c0b1c183ccc11f6c33b535de6f1221c,Drutsa-e2,M,77
c34bed2178ff710b79582b41dedfe0846c9d273066d10b6a45e3e4bb7f095dbf,Drutsa-e2,e,101
f28eaf3923f0db357ae9b39a86cce884825a8a42baa0c2880ed287b4ba278477,Drutsa-e2,seven,55
3a2f599d94eccb75bfe13a5dc69292092c020e37ce9a0abbb8b1721a9a1448cc,Drutsa-e2,v,118
be376bb616c85726b597ffd56943cc20195ade9f4d20cbe2e33884332119cf0b,Drutsa-e2,Q,81
a70f3c19149a0a778f9c17bae3c2f7287292240f4ef0cc66c2e3f15b45833f96,Drutsa-e2,greater,62
54744ea382abbff93465fd067bdb99e306f0a56259c231e5652a422ec36688bd,Drutsa-e2,b,98
189cc145d61b8ee07918efe8e1d3aff910eac3d23943242611b44610bd370aa4,Drutsa-e2,I,73
04001a4f7b0195de544614bb993cdc3d2eb7d5432c22129c809bc3875a25709d,Drutsa-e2,underscore,95
0f5cc7df83e04935b0ecabcb92566d9884231e269e206c81e9080389c5e040c3,Drutsa-e2,E,69
48982735d4e6cb6794526223c3850dea7cb8f92076b01a9b8c5bc81d61c86ef6,Drutsa-e2,l,108
8a58a36a63ef6515fbf5771466a9c1f86bceaae37a2ece02749c515a039a4b9f,Drutsa-e2,visiblespace,57347
33b40b0ce26b38a0b38793a71ba56ac62f593d91d1ea8528416322eae7426ad8,Drutsa-e2,nine,57
b09bfb2a565ef6a99da76950454ce73194905f1ce10a31d819489558a7e3bc79,Drutsa-e2,q,113
f563d4f294dcd9581d7aefdca4d6fc3aadc82f9faba482a5d9ec8817ceed2fc5,Drutsa-e2,V,86
302526ccae9dd8f956e38951553678ec49605c37a534fb03b41ddabfb03901cf,Drutsa-e2,.null,
466d206d5d060e14a6678c941b9860f5f38705f82713bd7107074d373bf537a8,Drutsa-e2,J,74
de96199f5624ae1b524756b74179e7d42328ec4be4047224c5b810b3ae4edcde,Drutsa-e2,Y,89
1834876303039537bc59ba58c612e675f01849b748bacc3513f67c27da3dbfdb,Drutsa-e2,slash,47
2a1a588331124c6f908e99a5126993c330d5b1d8148244ac646c8cad9ef9c6d6,Drutsa-e2,o,111
1c97c84c7e1b590190f01a3b16a505dc6d84aeaf85909a954d032c0bb53e4c93,Drutsa-e2,.notdef,
6677a6d66f8dff0094ad9bc7522770a3332c3c65f21e50310f7405e1cbb5400b,Drutsa-e2,L,76
5c663a1b3f6e5cdfc36e1c4e1fb917d0f10190dbb5d3d4c5e8d9391689062ca0,Drutsa-e2,O,79
0fbf5a961df7174bff356d44ecf5970e9e176b93fa062fd017e58df0c797d316,Drutsa-e2,parenleft,40
1210b7f1c245fa79e746f88f84c30216e10078accec89ca6b5692077e56b7fa7,Drutsa-e2,s,115
b840a4be57913ee2df180c83e7f6d0814b99c29193a6b31cad52b42c71553abf,Drutsa-e2,bracketright,93
8e22d6f0874983d57004cdf5b135ffcee94b8825faf99deee563d5078f88b1d2,Drutsa-e2,five,53
1076ed8e44d8523e722a7927e99eec13a56a6171d81f54aceefb63559c7577a2,Drutsa-e2,plus,43
3fae13fe5e88f23548a1107d39416c9809368255fe81e5d40629d8d464dc8bf5,Drutsa-e2,P,80
a2252ae657dbfabb24afd3928797b88efccd3e903ae86a165d32e5d6593025ac,Drutsa-e2,r,114
652484140c55a8e25ebf51e24ec189a1b416709ea1890ece50cd699aadb91d12,Drutsa-e2,three,51
b4c8d1b83f8a45807be541b7051886bacd9edae12294109675e08cb82de8ae28,Drutsa-e2,f,102
80ffcef814497a618153f9b76eb6e50288a2b20f72a9e336cd9e15f8b133be91,Drutsa-e2,y,121
c4b8538222bf6dde791c0ed97e8640109d6c19287371821780b9a29ec06e9db1,Drutsa-e2,nonmarkingreturn,
8bf8c2a30e02adaabb70c1b2171dfae0667e55255f85c9abb8d04a2d43ae3731,Drutsa-e2,percent,37
15c043835648ea50df80038286795b240cf59b51d5d2a338646764e01ac9e820,Drutsa-e2,parenright,41
b78961dc391f77a3fc3174796b84830b8f814df8354727c3f4b81261935fd22c,Drutsa-e2,a,97
05e84b47155b7862a5030caca249e0829eae3ab3f7f0ce83f6bdb1d71d4b0e7a,Drutsa-e2,semicolon,59
cc1f6573751afe979d5144ffc4bb539334e0e1c3059a37d4eff0bb13e63d936e,Drutsa-e2,asciitilde,126
31ec8c9dc17279ed2f565f340cf050a1163b8503c8e4eb608604c0e7c0ca1041,Drutsa-e2,ampersand,38
553c855e037dccf65f05da0e3c372d1ebeecda5c54bee59cdec9a591680168d6,Drutsa-c2,A,65
745e0a5a8de6e80ca9d8ec74394a2d41e478982a0a7a99ac162513a91667aeb8,Drutsa-c2,two,50
81381c7e2526880d502b38bf2a665a03f4f5a23798efeaacb2c8d847a8e344db,Drutsa-c2,bracketright,93
f45866fcfe3d5b3ac4b9359ecac7da19ce6c20aa022003177ec8572289652b76,Drutsa-c2,q,113
a3b41796be6b09348513d9854ea5936dba98fb87babe053b4f08a83044eaca0d,Drutsa-c2,percent,37
879a2d0db43471cd7d962723caf5e8c229f649e06e95f3497bdb28850e791bea,Drutsa-c2,numbersign,35
1283d3b7272a8462459221f78689767f1d4eb04204ea64e50865f407df6a1851,Drutsa-c2,six,54
bff992fcc27e6796fc361fc703928d3aca675b239e1bffb15714009ffd3d45b1,Drutsa-c2,O,79
6dde484faa58d4530fdeb75742802e6a9cf05c405f0d28d367582602bfc3430b,Drutsa-c2,five,53
c3a5462d3a5112ec378b0f2335b710014833604ad72f489f411dc4d3f9faaf81,Drutsa-c2,e,101
50263a5bed81c411b0ed915ec1c68fe88fe6faad119f81577f7fe7a9fb6304c0,Drutsa-c2,w,119
7ec074732952b6564ad0924a8a52b3db2c788f815297dbcf535ae19fef4f0f07,Drutsa-c2,equal,61
1272632144944b653a6580b73f1774d7ab524fa66cd374cabb5f3b699e82e4fa,Drutsa-c2,asterisk,42
821799ceb0310dc8f34147639e5f25090b2fbbd10876842c85e3380acb1e48fb,Drutsa-c2,J,74
bc252e190f204e707a69435277b8da515b30e5f481214b5e10954af426d086e1,Drutsa-c2,N,78
630508e3486fb7474faf46240643040d4570c52a4367a4472480840caf41cf68,Drutsa-c2,b,98
a42cc49b03b4eb410aa440b6aa2f81a951049b5af88037fa81d2819c8e5a3dc9,Drutsa-c2,slash,47
e0815a9e4fcdd4c3084a51565dab000a0293b0d30a55911b186858ab3bf4c5e8,Drutsa-c2,question,63
8f352dc1f709276fa679761189c161f8b511f58021441706e6f52bf1050ea3fc,Drutsa-c2,L,76
0d0d8311b4949bc05cdd3bf3737238412eb8009f39d0d5fca3af0a09cbabfaef,Drutsa-c2,FLW257,57348
ed5f5cbb6864f95e5aa0dca0d0b2317c16074482854b5709140c1c27b9cfe74c,Drutsa-c2,D,68
9c3770067e2ee6b61d388fecd467af9aaeba26940080a3c630ad002ecfe49315,Drutsa-c2,v,118
bb837b9c8feea72df44afef59e64526d0125e3010c794f9f0cded753673c232c,Drutsa-c2,backslash,92
0464596df63b43298c31d5ebb3d867732a25a4ac121b9887779089ec37e8b1ea,Drutsa-c2,eight,56
1cf4fdad2a49c066d5f2f6943dac17e50d09d095d0485bb768925c2b1c7eb6d7,Drutsa-c2,U,85
ae3c20f7178e7b713d8ba5d482ec69bb270cc671c446d182850d0c9865e15879,Drutsa-c2,P,80
2df400a5765d4fc69c694bad1dd6b05e01bcba480c5aa380a6b5fdc9fbfb2d59,Drutsa-c2,K,75
363010ece9ec0da9706b9b81940221ffb8f76f978892f4d9b2c2af7950763ff6,Drutsa-c2,colon,58
09eb1ed317aa1e3898dda727379f1be589a2b361b53c2a2a9e7875bc021119a5,Drutsa-c2,at,64
e16f311fdf148b81ab1ad2acd7d53198be76d458db330c1e8fbd62a5be8661e2,Drutsa-c2,bar,124
2ceb6a4e5db4d5a73c9718723e07b11a0ec1ddd7b9d31ca2ad95a820b2b847bd,Drutsa-c2,less,60
0ed5be1790d3fd6fd03914cb8dc6ad1611384fc3e011b2e0fcade21841582d00,Drutsa-c2,G,71
d9cf9e004f5a888ea170e4d4a44a83ea56b99b620b5ef90b8ba09419fda4d90d,Drutsa-c2,j,106
c6f8c3ee76548aeb6565900ba24f62732e44dcf5288093ebb14002777156be28,Drutsa-c2,t,116
d4d4fafccdfff8c2e698e435e11fcf5e704e4d4147eda3d52f9e78518ba43afd,Drutsa-c2,o,111
e6a95db989b32ce029e987afefd2d7b963d21a78e9fac4c14137782f3b1aebfd,Drutsa-c2,S,83
65c115c9e1a1c987767ec4f3a9eb66d02a36a9b236f952564954ad9b3f49de13,Drutsa-c2,space,32
65c115c9e1a1c987767ec4f3a9eb66d02a36a9b236f952564954ad9b3f49de13,Drutsa-c2,space,160
d5b055f8c99578d3ccdf0e55ff94895fe03eecb704c525bf321316bbae346f3f,Drutsa-c2,Q,81
a9671b870698bdc549b9246edaf20b2db9f8773cfa88855f69573c0251481594,Drutsa-c2,semicolon,59
6164079b35d1bef67582878047110f1672e965a0e4f7e170276a4f561ef2162d,Drutsa-c2,H,72
c8ff8a17c489b9f1a626e76a5d9cf5a59362aac336b837904d2a9af8ff1328ef,Drutsa-c2,h,104
bb5d552255a74bb3f6470b073e3f177ee1e607ce20dc9e281c90db2b271c2d7c,Drutsa-c2,y,121
125b771ecf83aa5f6202aa3889c202fbc102422ff02d85f8c1fba0b55501a266,Drutsa-c2,comma,44
882140649dd02e4506136c4c518c6ee0e0bd1a30487fc3e57ead6d36a7e50d9e,Drutsa-c2,T,84
e5eab5dad60067f9e0294f18e7b9aee65fcc873da45afcfeb3088c54182ede9d,Drutsa-c2,l,108
85de6206527f1079325ee5658ccebb21c191506219a77cdcf9419c11c4705193,Drutsa-c2,FLW241,241
9f3e589cc5839bfacd953e6eefab4f2e1ceb015d349b108b52af6fb727dd41c1,Drutsa-c2,bracketleft,91
17b1938f438d7ec4b152d4afc6eb8628b4b95fabc4fe2fa4f6b0a2bf539e0a49,Drutsa-c2,ampersand,38
71c5af0f824abbf0e6a1484c56622e1504b5e6fcfe8d69ed161806f17d281c09,Drutsa-c2,I,73
c8bf785a265e741ef814a23ae007310d01606df67be12729425fff2ec86496e8,Drutsa-c2,C,67
a0c05eab4eef3dfdd3463d36fd019abbcdfc9b33f0839b78b2af256cd75fb5a9,Drutsa-c2,Z,90
38bf20cf7ee131fe7f7702b8a5f4e7e646b48611c12502d600c13e126efc8d70,Drutsa-c2,underscore,95
f46191b05dbcb3fb33300a6db3daee7b2d544b300335f4b722901e2860bed098,Drutsa-c2,seven,55
ac83f2c23a6a06b6d7741465a34f51d45d0e82042c4bf0a6b167f3ec313281b8,Drutsa-c2,g,103
47ce660bc2503660532a597cc29c39af48f10e167f3d0ee8b5430015e12a0c33,Drutsa-c2,zero,48
521093811ae87132ccf7b51d779b24f485fbca92f839fca7aa2820a8c9791e06,Drutsa-c2,greater,62
47256662e18dfe854b144ccddba4e1133872ef90d8f6a19e4003ba9374571e4a,Drutsa-c2,asciitilde,126
f0d4b65136063a7cdeaf29c7d7eedd67337020547a31cd56e151422d2de3a7ec,Drutsa-c2,one,49
8a58a36a63ef6515fbf5771466a9c1f86bceaae37a2ece02749c515a039a4b9f,Drutsa-c2,visiblespace,57347
c49ca11736561a0f30dd5db2f420ed95536ebf03e53b0a9717eafdb026dcf5ab,Drutsa-c2,f,102
fb6494b87b49556e66c72328c71f6ba16ca084bbb3453cfcca81955b5cc394e8,Drutsa-c2,three,51
5bcccdf15d0e46c08c04880fdd3a44627d8e4da9cc346dcb1fb31930a920dbb9,Drutsa-c2,s,115
302526ccae9dd8f956e38951553678ec49605c37a534fb03b41ddabfb03901cf,Drutsa-c2,.null,
b7303d07e2f98a03541f83cd8eaa65e13af420b52c8c998925b93566aadefac6,Drutsa-c2,n,110
6c6b2594056fa5d300670885e8e3685421c7f1867188588257f1ae01f0becc38,Drutsa-c2,u,117
a6bb84fb3adcb923a465f935cd89d88578186903bc352a27bb9f311c52a8cc77,Drutsa-c2,k,107
38934e1384d933e8373346a0a7ff2d6e15fc7cccf8c49f0d18d1521cb919c64c,Drutsa-c2,dollar,36
65eff808105a57139b3e84bdc27eb2cd379fc0db4d68651d2add2694594bcdcf,Drutsa-c2,i,105
86f86789740fa3ab4d6a14498dae1f1face9bad5813b40a1a9a1206aac782874,Drutsa-c2,exclam,33
e24936d1aff52ee50326186968d987d93718b40da3af5a078cabfe2fbc94ed81,Drutsa-c2,parenleft,40
612d489001a17c0dbb870208ec7c6895a324302931a47aee22ff0b07dcd2a83a,Drutsa-c2,F,70
1bec7f18fac2b283b3547edecd2ca5e2e044954cad204fc25e6706985fcb42c9,Drutsa-c2,m,109
1c97c84c7e1b590190f01a3b16a505dc6d84aeaf85909a954d032c0bb53e4c93,Drutsa-c2,.notdef,
495d7deb8fd826d05ed903f906cd08288d91a016aca6ada3be92805f149f2b3b,Drutsa-c2,c,99
355e6fca30990417e555b5170c148646039eced3e3568b1047db2c799f1252ce,Drutsa-c2,R,82
46833ebe1707656de26df2ca39863d37200b1007d35fa1394b8629a904d97ff9,Drutsa-c2,a,97
a1ea0534c97a34d1b2ba06096bc649837d0af846543a41963e3e78570b58fd85,Drutsa-c2,p,112
49f4146466d9d220eed8289db8009375de52bc7a0a43911bf1eb788ad7beb3cf,Drutsa-c2,d,100
b5c960f54e0d048a567e01855c07b026c569ead7db1e67de8f5019c1d623baf8,Drutsa-c2,period,46
cc4e7bb519aeae0f610f0c91fa4f0a1881f431248af1b79ca3c65410e141da7f,Drutsa-c2,x,120
102dd490ef12453ce7de7fbdc3676dfc06ccc969caa94cd258f1a243a7929f89,Drutsa-c2,V,86
4cf273e00a94b8ff0f757916aaf5cf8e23b7a9c737e239fadcb6d40ba0edc4b6,Drutsa-c2,nine,57
046353c540fb2ade5da2cd6e7f2643e1d0138185c68796dce635f4ac36e33c5f,Drutsa-c2,r,114
2715b59d3c4c0b773bcd7312946e336a3bb8c3548958cfa68ecf003cf06f4154,Drutsa-c2,W,87
659a1ab48e2248566f71fe0caae9ad8130bf82630aa98c7a44fd19839e5b266b,Drutsa-c2,braceleft,123
38432e610c52fa17ec43c2960b0477a330a8d0131bf15036fe40bd13e7218eb4,Drutsa-c2,E,69
6bf4184be69925c8eb54a22128e8b4c8f483f06f0cf5a3f7057abd3d6ac62ea5,Drutsa-c2,B,66
480ed15856518d6e08d6284318cfb18959a49d44db2bc09096b65aa1ba963772,Drutsa-c2,Y,89
fc782d35ce480729953669d0757ac3da96c8ff5c6d66a9baacc9aed9a8cf177c,Drutsa-c2,z,122
c4b8538222bf6dde791c0ed97e8640109d6c19287371821780b9a29ec06e9db1,Drutsa-c2,nonmarkingreturn,
37339256359e18131ea95cd922ebb5a32e39d8e6b2812b04341beaf60fb15f5b,Drutsa-c2,braceright,125
da981c88ff4a77ef540ddc356a5af7f29d1c77a24cec0fb4b690e4ca3f18c2a6,Drutsa-c2,X,88
09c349449200ffc795edd8f1b80c8d82e37580642dd4a40f4e0f4ef7e2fd9e97,Drutsa-c2,parenright,41
71245ac828faf565c4fc46934d9f521a5265c6805f1d32a100a9d04eef044dea,Drutsa-c2,plus,43
b9b93e5254ac7bdc7499dd6621e94add965932dbe7cc17d9c872f5712b37278c,Drutsa-c2,M,77
ed514cb7b9eed42fc65fd8bd5bdcc490cc863d7cca6d1e90dd4042fb61f5f1ba,Drutsa-c2,flex,94
8eeab473dc6b8d0cc74a827a0e1de364f973c7f396a38b0c52056f1e9ac2bdb6,Drutsa-c2,four,52
cdd88dd7e89d8a88c430ed01a071c23348fae7e06c0fd06b11c31994f0c3b777,Drutsa-a1,r,114
01c561b9ce7b578b176acd99f6430ca2c310ac21807f09f3f792cfe9f658358a,Drutsa-a1,flex,94
6fe2329a56e868dab274fe7c804ab634e8532fd47465625237b97c8f1eaafeff,Drutsa-a1,q,113
1dcb438022ffedad7b4bac92d6afc612645cead0a533eb07580ec3fae4485d3c,Drutsa-a1,J,74
196fdb98d0cceebe018a22cf462a5b7ec57f27e7ff020c993f32a5816efbc8ed,Drutsa-a1,m,109
25731481c0ebbb1981c2ac20727fd6a7a4b50d4fedfa58c98266ad5278903415,Drutsa-a1,plus,43
49bc5d883dcebb7d384d87f734865330cc293152c10729a159096cefa2a79dea,Drutsa-a1,T,84
cd5b2cdaa362e14a63139bddd2669ddd2c5cfce1d92feb090f5b9138f9cdd95c,Drutsa-a1,U,85
37ce813d9c8aca975026efa2d37687e0d84b79f474708060af87e026f7e25042,Drutsa-a1,a,97
afaa6639f36ac14916e145f2cf583340d543f34103a8474fecec0a6f82db786a,Drutsa-a1,at,64
0007bca61a2825c21e6a1d6ece1a4c54a6c375998c5a36b8affbeafa57a73051,Drutsa-a1,eight,56
1c225e3bb96fe814872c2a1eb85e5fff2649b6a8ee12e260c228696f9db7e28f,Drutsa-a1,O,79
0bf2bd0b67092b16aece407166e6098edf95ecda0ff9cabe5769124aa4da2268,Drutsa-a1,slash,47
83ae20ac03bb6df2f22a95edbab2c24cd4cb47defaa51778e93619a8793f4491,Drutsa-a1,B,66
75be973f8adc9e50a0ff90da6ab5159792c41ecfcc6f12f54dd1c47035cca093,Drutsa-a1,less,60
408483755cdfec48b5ba6ed647e6ec1c233fc56ad305ab60d01999ed5352cf15,Drutsa-a1,six,54
8242ed254643f465f976c5d0960c9e1d05707dccd66251f965b3a10c2810ba98,Drutsa-a1,y,121
041b1015451403955bc3cae2adb1a02f680ee88b6eba9e09a950b14f386488cf,Drutsa-a1,u,117
